season_end_year,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,b365h,b365d,b365a,bbavh,bbavd,bbava,psh,psd,psa,o_h,o_d,o_a,imp_h_raw,imp_d_raw,imp_a_raw,overround,p_home,p_draw,p_away
2024,2024-02-24,brighton,everton,1,1,1.4,0.3,1.83,3.8,4.2,NA,NA,NA,1.82,4.04,4.2,1.83,3.8,4.2,0.5464480874316939,0.2631578947368421,0.23809523809523808,1.047701220263774,0.5215686274509804,0.2511764705882353,0.22725490196078432
2024,2024-02-24,aston villa,nottm forest,4,2,3.6,2.6,1.53,4.5,5.75,NA,NA,NA,1.57,4.52,5.55,1.53,4.5,5.75,0.6535947712418301,0.2222222222222222,0.17391304347826086,1.049730036942313,0.6226312939902545,0.21169463995668653,0.16567406605305904
2024,2024-02-24,bournemouth,man city,0,1,0.9,1.6,7,5.25,1.4,NA,NA,NA,7.2,5.14,1.42,7,5.25,1.4,0.14285714285714285,0.19047619047619047,0.7142857142857143,1.0476190476190477,0.13636363636363635,0.1818181818181818,0.6818181818181818
2024,2024-02-24,arsenal,newcastle,4,1,2.8,0.2,1.36,5.25,8,NA,NA,NA,1.4,5.32,7.33,1.36,5.25,8,0.7352941176470588,0.19047619047619047,0.125,1.0507703081232491,0.6997667444185273,0.18127290903032325,0.11896034655114963
2024,2024-02-25,wolves,sheffield utd,1,0,1.3,0.6,1.44,4.75,7,NA,NA,NA,1.43,4.66,7,1.44,4.75,7,0.6944444444444444,0.21052631578947367,0.14285714285714285,1.0478279030910609,0.6627466613514053,0.20091688259916285,0.13633645604943193
2024,2024-02-26,west ham,brentford,4,2,1.7,0.9,2.5,3.5,2.75,NA,NA,NA,2.57,3.68,2.68,2.5,3.5,2.75,0.4,0.2857142857142857,0.36363636363636365,1.0493506493506493,0.38118811881188125,0.2722772277227723,0.34653465346534656
2024,2024-03-02,fulham,brighton,3,0,1.3,1.3,2.55,3.6,2.63,NA,NA,NA,2.6,3.59,2.7,2.55,3.6,2.63,0.3921568627450981,0.2777777777777778,0.3802281368821293,1.050162777405005,0.3734248358279596,0.26450925871147135,0.36206590546056916
2024,2024-03-02,tottenham,crystal palace,3,1,1.9,0.3,1.5,4.33,6.5,NA,NA,NA,1.52,4.51,6.26,1.5,4.33,6.5,0.6666666666666666,0.23094688221709006,0.15384615384615385,1.0514597027299106,0.6340391980175715,0.2196440639783735,0.14631673800405498
2024,2024-03-02,brentford,chelsea,2,2,1.8,1.8,3.1,3.75,2.15,NA,NA,NA,3.04,3.95,2.21,3.1,3.75,2.15,0.3225806451612903,0.26666666666666666,0.46511627906976744,1.0543635908977245,0.3059482022578503,0.25291718053315626,0.44113461720899344
2024,2024-03-02,newcastle,wolves,3,0,2.1,0.8,1.91,4,3.6,NA,NA,NA,1.89,4.01,3.89,1.91,4,3.6,0.5235602094240838,0.25,0.2777777777777778,1.0513379872018616,0.49799419006778256,0.23779222575736617,0.2642135841748513
2024,2024-03-02,nottm forest,liverpool,0,1,1,2,6,4.33,1.53,NA,NA,NA,5.69,4.73,1.54,6,4.33,1.53,0.16666666666666666,0.23094688221709006,0.6535947712418301,1.0512083201255868,0.15854770503220061,0.21969658895916944,0.6217557060086298
2024,2024-03-02,everton,west ham,1,3,2.7,1.9,2.05,3.6,3.5,NA,NA,NA,2.1,3.57,3.62,2.05,3.6,3.5,0.48780487804878053,0.2777777777777778,0.2857142857142857,1.0512969415408442,0.46400294605045106,0.2642238998342846,0.27177315411526415
2024,2024-03-02,luton,aston villa,2,3,1.8,1.9,4.33,4.2,1.73,NA,NA,NA,4.34,4.44,1.72,4.33,4.2,1.73,0.23094688221709006,0.23809523809523808,0.5780346820809249,1.047076802393253,0.22056345980469233,0.22739042403674234,0.5520461161585652
2024,2024-03-03,burnley,bournemouth,0,2,1.5,1.1,3.75,3.6,1.95,NA,NA,NA,3.79,3.83,1.96,3.75,3.6,1.95,0.26666666666666666,0.2777777777777778,0.5128205128205129,1.0572649572649575,0.2522231204527081,0.26273241713823764,0.48504446240905413
2024,2024-03-03,man city,man united,3,1,3.3,0.2,1.25,5.75,11,NA,NA,NA,1.27,6.39,10.06,1.25,5.75,11,0.8,0.17391304347826086,0.09090909090909091,1.0648221343873518,0.7512991833704529,0.1633259094283593,0.08537490720118782
2024,2024-03-04,sheffield utd,arsenal,0,6,0.2,2.3,17,7,1.18,NA,NA,NA,16.74,8.18,1.16,17,7,1.18,0.058823529411764705,0.14285714285714285,0.8474576271186441,1.0491382993875518,0.05606842248167254,0.13616616888406188,0.8077654086342655
2024,2024-03-09,man united,everton,2,0,2.7,1.6,1.83,3.6,4,NA,NA,NA,1.84,3.93,4.2,1.83,3.6,4,0.5464480874316939,0.2777777777777778,0.25,1.0742258652094718,0.5086901229334463,0.2585841458245019,0.2327257312420517
2024,2024-03-09,bournemouth,sheffield utd,2,2,3.3,1.2,1.33,5.25,8,NA,NA,NA,1.35,5.55,8.52,1.33,5.25,8,0.7518796992481203,0.19047619047619047,0.125,1.0673558897243107,0.7044320516583504,0.17845611975344877,0.11711182858820077
2024,2024-03-09,wolves,fulham,2,1,0.8,2.6,2.5,3.4,2.75,NA,NA,NA,2.52,3.46,2.88,2.5,3.4,2.75,0.4,0.29411764705882354,0.36363636363636365,1.057754010695187,0.37815975733063706,0.27805864509605666,0.3437815975733064
2024,2024-03-09,crystal palace,luton,1,1,2.7,0.8,1.75,3.8,4.2,NA,NA,NA,1.77,3.95,4.58,1.75,3.8,4.2,0.5714285714285714,0.2631578947368421,0.23809523809523808,1.0726817042606516,0.5327102803738317,0.24532710280373832,0.2219626168224299
2024,2024-03-09,arsenal,brentford,2,1,1.3,1,1.22,7,11,NA,NA,NA,1.23,6.96,11.44,1.22,7,11,0.819672131147541,0.14285714285714285,0.09090909090909091,1.0534383649137746,0.7780921584478578,0.13561034761519808,0.08629749393694423
2024,2024-03-10,aston villa,tottenham,0,4,0.8,1.5,2.38,4,2.6,NA,NA,NA,2.47,3.98,2.65,2.38,4,2.6,0.42016806722689076,0.25,0.3846153846153846,1.0547834518422754,0.3983453347632909,0.2370154741841581,0.3646391910525509
2024,2024-03-10,west ham,burnley,2,2,2.1,0.7,1.67,4,4.75,NA,NA,NA,1.69,4.06,5.04,1.67,4,4.75,0.5988023952095809,0.25,0.21052631578947367,1.0593287109990546,0.5652658981033842,0.23599851245816286,0.19873558943845293
2024,2024-03-10,brighton,nottm forest,1,0,0.4,0.7,1.8,4,4,NA,NA,NA,1.81,4.01,4.26,1.8,4,4,0.5555555555555556,0.25,0.25,1.0555555555555556,0.5263157894736842,0.23684210526315788,0.23684210526315788
2024,2024-03-10,liverpool,man city,1,1,2.7,1.6,3,3.75,2.2,NA,NA,NA,3.02,3.8,2.28,3,3.75,2.2,0.3333333333333333,0.26666666666666666,0.45454545454545453,1.0545454545454545,0.3160919540229885,0.25287356321839083,0.4310344827586207
2024,2024-03-11,chelsea,newcastle,3,2,1.6,0.7,1.91,4,3.6,NA,NA,NA,1.96,4.07,3.59,1.91,4,3.6,0.5235602094240838,0.25,0.2777777777777778,1.0513379872018616,0.49799419006778256,0.23779222575736617,0.2642135841748513
2024,2024-03-13,bournemouth,luton,4,3,2.3,2,1.5,4.75,5.75,NA,NA,NA,1.51,4.71,6.18,1.5,4.75,5.75,0.6666666666666666,0.21052631578947367,0.17391304347826086,1.0511060259344012,0.6342525399129173,0.20029027576197386,0.16545718432510886
2024,2024-03-16,luton,nottm forest,1,1,0.6,2,2.8,3.5,2.45,NA,NA,NA,2.83,3.69,2.44,2.8,3.5,2.45,0.35714285714285715,0.2857142857142857,0.4081632653061224,1.0510204081632653,0.33980582524271846,0.27184466019417475,0.3883495145631068
2024,2024-03-16,burnley,brentford,2,1,2.8,1.1,3.25,3.6,2.15,NA,NA,NA,3.23,3.72,2.2,3.25,3.6,2.15,0.3076923076923077,0.2777777777777778,0.46511627906976744,1.050586364539853,0.29287673824614513,0.2644026109166588,0.4427206508371961
2024,2024-03-16,fulham,tottenham,3,0,2.6,2.4,3.5,3.8,1.95,NA,NA,NA,3.42,4.09,2.01,3.5,3.8,1.95,0.2857142857142857,0.2631578947368421,0.5128205128205129,1.0616926932716408,0.2691120392228073,0.24786635191574355,0.483021608861449
2024,2024-03-17,west ham,aston villa,1,1,2,0.7,2.63,3.75,2.45,NA,NA,NA,2.66,3.82,2.52,2.63,3.75,2.45,0.3802281368821293,0.26666666666666666,0.4081632653061224,1.0550580688549185,0.3603859807401887,0.25275070115911896,0.38686331810069224
2025,2024-08-16,man united,fulham,1,0,2.4,0.4,1.6,4.2,5.25,NA,NA,NA,1.63,4.38,5.3,1.6,4.2,5.25,0.625,0.23809523809523808,0.19047619047619047,1.0535714285714286,0.5932203389830508,0.22598870056497172,0.18079096045197737
2025,2024-08-17,ipswich,liverpool,0,2,0.5,2.6,8.5,5.5,1.33,NA,NA,NA,8.18,5.84,1.34,8.5,5.5,1.33,0.11764705882352941,0.18181818181818182,0.7518796992481203,1.0513449398898316,0.11190148386109836,0.17293865687624294,0.7151598592626587
2025,2024-08-17,newcastle,southampton,1,0,0.3,1.8,1.36,5.25,8,NA,NA,NA,1.35,5.7,8.25,1.36,5.25,8,0.7352941176470588,0.19047619047619047,0.125,1.0507703081232491,0.6997667444185273,0.18127290903032325,0.11896034655114963
2025,2024-08-17,nottm forest,bournemouth,1,1,1.3,1.2,2.45,3.5,2.8,NA,NA,NA,2.47,3.42,2.97,2.45,3.5,2.8,0.4081632653061224,0.2857142857142857,0.35714285714285715,1.0510204081632653,0.3883495145631068,0.27184466019417475,0.33980582524271846
2025,2024-08-17,everton,brighton,0,3,0.5,1.4,2.63,3.3,2.63,NA,NA,NA,2.73,3.36,2.71,2.63,3.3,2.63,0.3802281368821293,0.30303030303030304,0.3802281368821293,1.0634865767945616,0.35752979414951247,0.28494041170097506,0.35752979414951247
2025,2024-08-17,arsenal,wolves,2,0,1.2,0.5,1.18,7.5,13,NA,NA,NA,1.16,8.56,16.22,1.18,7.5,13,0.8474576271186441,0.13333333333333333,0.07692307692307693,1.0577140373750544,0.8012162051113485,0.12605801627085214,0.07272577861779932
2025,2024-08-17,west ham,aston villa,1,2,2.3,2,2.45,3.6,2.75,NA,NA,NA,2.49,3.65,2.8,2.45,3.6,2.75,0.4081632653061224,0.2777777777777778,0.36363636363636365,1.049577406720264,0.3888834331729352,0.26465678090935874,0.346459785917706
2025,2024-08-18,brentford,crystal palace,2,1,1.6,1.2,2.4,3.4,2.9,NA,NA,NA,2.5,3.4,2.95,2.4,3.4,2.9,0.4166666666666667,0.29411764705882354,0.3448275862068966,1.0556118999323867,0.39471577261809454,0.27862289831865494,0.3266613290632506
2025,2024-08-18,chelsea,man city,0,2,1,0.8,4.1,3.9,1.8,NA,NA,NA,4.19,3.93,1.84,4.1,3.9,1.8,0.24390243902439027,0.25641025641025644,0.5555555555555556,1.0558682509902022,0.23099703849950645,0.24284304047384012,0.5261599210266535
2025,2024-08-19,leicester,tottenham,1,1,1,1.2,5,4.33,1.62,NA,NA,NA,5.09,4.39,1.63,5,4.33,1.62,0.2,0.23094688221709006,0.6172839506172839,1.0482308328343741,0.19079766949728813,0.2203206345234274,0.5888816959792843
2025,2024-08-24,brighton,man united,2,1,2.1,1.4,2.5,3.7,2.63,NA,NA,NA,2.51,3.66,2.76,2.5,3.7,2.63,0.4,0.27027027027027023,0.3802281368821293,1.0504984071523995,0.3807716387541087,0.2572781342933166,0.3619502269525748
2025,2024-08-24,tottenham,everton,4,0,2.4,1,1.44,4.75,6.5,NA,NA,NA,1.45,4.87,7.03,1.44,4.75,6.5,0.6944444444444444,0.21052631578947367,0.15384615384615385,1.0588169140800718,0.6558682952734998,0.19883165161975572,0.14530005310674457
2025,2024-08-24,fulham,leicester,2,1,1.8,0.6,1.8,3.75,4.2,NA,NA,NA,1.84,3.67,4.56,1.8,3.75,4.2,0.5555555555555556,0.26666666666666666,0.23809523809523808,1.0603174603174603,0.5239520958083832,0.25149700598802394,0.2245508982035928
2025,2024-08-24,crystal palace,west ham,0,2,1.3,1.4,2.15,3.6,3.2,NA,NA,NA,2.17,3.68,3.33,2.15,3.6,3.2,0.46511627906976744,0.2777777777777778,0.3125,1.0553940568475453,0.4407039020657995,0.2631981637337414,0.29609793420045905
2025,2024-08-24,man city,ipswich,4,1,3.3,0.3,1.08,12,21,NA,NA,NA,1.08,13.21,25.71,1.08,12,21,0.9259259259259258,0.08333333333333333,0.047619047619047616,1.0568783068783068,0.8760951188986232,0.0788485607008761,0.04505632040050063
2025,2024-08-24,southampton,nottm forest,0,1,0.1,2.2,2.55,3.3,2.8,NA,NA,NA,2.59,3.28,2.92,2.55,3.3,2.8,0.3921568627450981,0.30303030303030304,0.35714285714285715,1.0523300229182584,0.37265577737447064,0.2879612825166364,0.33938294010889286
2025,2024-08-24,aston villa,arsenal,0,2,1.2,0.9,4.33,3.8,1.75,NA,NA,NA,4.55,3.98,1.77,4.33,3.8,1.75,0.23094688221709006,0.2631578947368421,0.5714285714285714,1.0655333483825036,0.2167429884458061,0.24697293157114222,0.5362840799830516
2025,2024-08-25,bournemouth,newcastle,1,1,2.2,1.6,2.9,3.8,2.2,NA,NA,NA,3.05,3.73,2.28,2.9,3.8,2.2,0.3448275862068966,0.2631578947368421,0.45454545454545453,1.0625309354891932,0.32453416149068326,0.24767080745341613,0.4277950310559006
2025,2024-08-25,wolves,chelsea,2,6,1.9,1.6,4.33,4,1.75,NA,NA,NA,4.46,4.03,1.78,4.33,4,1.75,0.23094688221709006,0.25,0.5714285714285714,1.0523754536456615,0.21945293518300807,0.23755780233560622,0.5429892624813857
2025,2024-08-25,liverpool,brentford,2,0,2.5,0.5,1.27,5.75,11,NA,NA,NA,1.25,7.05,10.11,1.27,5.75,11,0.7874015748031495,0.17391304347826086,0.09090909090909091,1.0522237091905013,0.7483214528675796,0.1652814339377089,0.08639711319471147
2025,2024-08-31,arsenal,brighton,1,1,2.1,1.7,1.33,5.5,8.5,NA,NA,NA,1.34,5.87,8.1,1.33,5.5,8.5,0.7518796992481203,0.18181818181818182,0.11764705882352941,1.0513449398898316,0.7151598592626587,0.17293865687624294,0.11190148386109836
2025,2024-08-31,everton,bournemouth,2,3,1.8,2.4,2.75,3.4,2.55,NA,NA,NA,2.82,3.38,2.62,2.75,3.4,2.55,0.36363636363636365,0.29411764705882354,0.3921568627450981,1.049910873440285,0.34634974533106966,0.28013582342954163,0.3735144312393889
2025,2024-08-31,leicester,aston villa,1,2,0.4,1.4,4.5,4,1.7,NA,NA,NA,4.8,4.09,1.71,4.5,4,1.7,0.2222222222222222,0.25,0.5882352941176471,1.0604575163398693,0.20955315870570107,0.2357473035439137,0.5546995377503853
2025,2024-08-31,nottm forest,wolves,1,1,1,0.7,2,3.7,3.7,NA,NA,NA,2.02,3.7,3.71,2,3.7,3.7,0.5,0.27027027027027023,0.27027027027027023,1.0405405405405403,0.4805194805194806,0.25974025974025977,0.25974025974025977
2025,2024-08-31,ipswich,fulham,1,1,0.4,0.9,3,3.5,2.3,NA,NA,NA,3.14,3.53,2.32,3,3.5,2.3,0.3333333333333333,0.2857142857142857,0.4347826086956522,1.0538302277432714,0.3163064833005893,0.2711198428290766,0.41257367387033395
2025,2024-08-31,brentford,southampton,3,1,2.8,1.5,1.75,3.9,4.33,NA,NA,NA,1.79,3.9,4.51,1.75,3.9,4.33,0.5714285714285714,0.25641025641025644,0.23094688221709006,1.058785710055918,0.539701816903434,0.2421738922002589,0.21812429089630705
2025,2024-08-31,west ham,man city,1,3,0.7,3,7,5.5,1.38,NA,NA,NA,7.69,5.64,1.37,7,5.5,1.38,0.14285714285714285,0.18181818181818182,0.7246376811594204,1.049313005834745,0.1361434977578475,0.17327354260089683,0.6905829596412556
2025,2024-09-01,newcastle,tottenham,2,1,1.8,1.2,2.5,4,2.5,NA,NA,NA,2.5,3.96,2.62,2.5,4,2.5,0.4,0.25,0.4,1.05,0.38095238095238093,0.23809523809523808,0.38095238095238093
2025,2024-09-01,chelsea,crystal palace,1,1,2.4,0.5,1.6,4.33,5,NA,NA,NA,1.63,4.4,5.06,1.6,4.33,5,0.625,0.23094688221709006,0.2,1.05594688221709,0.5918858330143802,0.2187107004210181,0.1894034665646017
2025,2024-09-01,man united,liverpool,0,3,1.4,1.8,3.7,4.2,1.85,NA,NA,NA,3.93,4.31,1.82,3.7,4.2,1.85,0.27027027027027023,0.23809523809523808,0.5405405405405405,1.0489060489060487,0.25766871165644173,0.2269938650306749,0.5153374233128835
2025,2024-09-14,southampton,man united,0,3,1.1,2.6,4.5,4,1.7,NA,NA,NA,4.5,4.13,1.74,4.5,4,1.7,0.2222222222222222,0.25,0.5882352941176471,1.0604575163398693,0.20955315870570107,0.2357473035439137,0.5546995377503853
2025,2024-09-14,brighton,ipswich,0,0,1.6,0.3,1.38,5,7.5,NA,NA,NA,1.38,5.13,8.05,1.38,5,7.5,0.7246376811594204,0.2,0.13333333333333333,1.0579710144927537,0.6849315068493151,0.18904109589041096,0.12602739726027395
2025,2024-09-14,crystal palace,leicester,2,2,2.5,1.2,1.62,4,5.5,NA,NA,NA,1.62,4.13,5.48,1.62,4,5.5,0.6172839506172839,0.25,0.18181818181818182,1.0491021324354657,0.5883926183471516,0.23829901043059643,0.17330837122225196
2025,2024-09-14,man city,brentford,2,1,2.1,1,1.18,8,12,NA,NA,NA,1.17,8.43,14.62,1.18,8,12,0.8474576271186441,0.125,0.08333333333333333,1.0557909604519775,0.802675585284281,0.11839464882943143,0.07892976588628761
2025,2024-09-14,liverpool,nottm forest,0,1,0.9,0.4,1.22,6.5,12,NA,NA,NA,1.21,7.23,12.71,1.22,6.5,12,0.819672131147541,0.15384615384615385,0.08333333333333333,1.0568516183270282,0.7755791985681615,0.14557024957740877,0.07885055185442974
2025,2024-09-14,fulham,west ham,1,1,1.5,0.8,2.38,3.25,3,NA,NA,NA,2.4,3.53,2.97,2.38,3.25,3,0.42016806722689076,0.3076923076923077,0.3333333333333333,1.0611937082525318,0.39593908629441626,0.2899492385786802,0.3141116751269035
2025,2024-09-14,aston villa,everton,3,2,2.1,0.9,1.5,4.2,6.5,NA,NA,NA,1.51,4.45,6.48,1.5,4.2,6.5,0.6666666666666666,0.23809523809523808,0.15384615384615385,1.0586080586080584,0.6297577854671281,0.2249134948096886,0.14532871972318342
2025,2024-09-14,bournemouth,chelsea,0,1,1.7,0.8,3.4,3.8,2,NA,NA,NA,3.32,3.97,2.06,3.4,3.8,2,0.29411764705882354,0.2631578947368421,0.5,1.0572755417956656,0.2781844802342606,0.24890190336749632,0.47291361639824303
2025,2024-09-15,tottenham,arsenal,0,1,0.7,0.7,3,3.5,2.3,NA,NA,NA,3.03,3.62,2.32,3,3.5,2.3,0.3333333333333333,0.2857142857142857,0.4347826086956522,1.0538302277432714,0.3163064833005893,0.2711198428290766,0.41257367387033395
2025,2024-09-15,wolves,newcastle,1,2,1.2,1.5,3.4,3.5,2.1,NA,NA,NA,3.41,3.71,2.1,3.4,3.5,2.1,0.29411764705882354,0.2857142857142857,0.47619047619047616,1.0560224089635852,0.2785145888594165,0.27055702917771884,0.4509283819628648
2025,2024-09-21,west ham,chelsea,0,3,0.9,2.2,3.6,3.9,1.95,NA,NA,NA,3.59,3.93,1.99,3.6,3.9,1.95,0.2777777777777778,0.25641025641025644,0.5128205128205129,1.0470085470085473,0.26530612244897955,0.24489795918367344,0.48979591836734687
2025,2024-09-21,liverpool,bournemouth,3,0,2,1.1,1.3,6.25,9,NA,NA,NA,1.28,6.36,9.45,1.3,6.25,9,0.7692307692307692,0.16,0.1111111111111111,1.0403418803418802,0.7394019060138022,0.15379559645087088,0.10680249753532699
2025,2024-09-21,leicester,everton,1,1,0.7,1.1,2.45,3.4,2.88,NA,NA,NA,2.54,3.43,2.88,2.45,3.4,2.88,0.4081632653061224,0.29411764705882354,0.3472222222222222,1.0495031345871682,0.38891095400746684,0.2802446580347923,0.3308443879577409
2025,2024-09-21,southampton,ipswich,1,1,2.4,1.6,2.25,3.5,3.2,NA,NA,NA,2.27,3.5,3.24,2.25,3.5,3.2,0.4444444444444444,0.2857142857142857,0.3125,1.0426587301587302,0.42626070409134154,0.27402473834443386,0.29971455756422455
2025,2024-09-21,tottenham,brentford,3,1,3.5,0.8,1.55,4.5,5.5,NA,NA,NA,1.55,4.77,5.48,1.55,4.5,5.5,0.6451612903225806,0.2222222222222222,0.18181818181818182,1.0492016943629847,0.6149068322981366,0.21180124223602484,0.17329192546583852
2025,2024-09-21,fulham,newcastle,3,1,2.2,1.5,3,3.4,2.4,NA,NA,NA,2.89,3.54,2.47,3,3.4,2.4,0.3333333333333333,0.29411764705882354,0.4166666666666667,1.0441176470588236,0.31924882629107976,0.28169014084507044,0.39906103286384975
2025,2024-09-21,aston villa,wolves,3,1,1.7,0.5,1.57,4.2,5.25,NA,NA,NA,1.59,4.47,5.44,1.57,4.2,5.25,0.6369426751592356,0.23809523809523808,0.19047619047619047,1.0655141037306641,0.5977796754910334,0.22345573583831485,0.17876458867065187
2025,2024-09-21,crystal palace,man united,0,0,1,1.6,2.88,3.75,2.3,NA,NA,NA,2.92,3.76,2.35,2.88,3.75,2.3,0.3472222222222222,0.26666666666666666,0.4347826086956522,1.0486714975845413,0.3311067603362892,0.2542899919382701,0.4146032477254405
2025,2024-09-22,brighton,nottm forest,2,2,1,1.4,1.75,3.75,4.75,NA,NA,NA,1.79,3.91,4.51,1.75,3.75,4.75,0.5714285714285714,0.26666666666666666,0.21052631578947367,1.0486215538847117,0.5449330783938815,0.25430210325047803,0.20076481835564056
2025,2024-09-22,man city,arsenal,2,2,2.1,0.7,1.8,3.6,4.5,NA,NA,NA,1.85,3.66,4.54,1.8,3.6,4.5,0.5555555555555556,0.2777777777777778,0.2222222222222222,1.0555555555555556,0.5263157894736842,0.2631578947368421,0.21052631578947367
2025,2024-09-28,newcastle,man city,1,1,1.6,0.9,5.25,4.33,1.6,NA,NA,NA,5.18,4.54,1.6,5.25,4.33,1.6,0.19047619047619047,0.23094688221709006,0.625,1.0464230726932806,0.18202598494502173,0.22070125195412565,0.5972727631008525
2025,2024-09-28,chelsea,brighton,4,2,4.2,1.1,1.73,4.2,4.2,NA,NA,NA,1.75,4.3,4.32,1.73,4.2,4.2,0.5780346820809249,0.23809523809523808,0.23809523809523808,1.054225158271401,0.5483028720626633,0.2258485639686684,0.2258485639686684
2025,2024-09-28,arsenal,leicester,4,2,4.4,0.3,1.17,8,15,NA,NA,NA,1.18,8.27,14.09,1.17,8,15,0.8547008547008548,0.125,0.06666666666666667,1.0463675213675214,0.8168266285480907,0.11946089442515825,0.06371247702675106
2025,2024-09-28,brentford,west ham,1,1,0.4,1,2.2,3.5,3.2,NA,NA,NA,2.23,3.63,3.22,2.2,3.5,3.2,0.45454545454545453,0.2857142857142857,0.3125,1.0527597402597402,0.4317656129529684,0.27139552814186585,0.2968388589051658
2025,2024-09-28,everton,crystal palace,2,1,0.9,0.9,2.7,3.3,2.63,NA,NA,NA,2.76,3.35,2.69,2.7,3.3,2.63,0.37037037037037035,0.30303030303030304,0.3802281368821293,1.0536288102828029,0.3515188335358444,0.28760631834750905,0.3608748481166464
2025,2024-09-28,nottm forest,fulham,0,1,0.8,1.3,2.38,3.3,3,NA,NA,NA,2.49,3.32,3.03,2.38,3.3,3,0.42016806722689076,0.30303030303030304,0.3333333333333333,1.056531703590527,0.39768618944323936,0.28681610026512416,0.31549771029163654
2025,2024-09-28,wolves,liverpool,1,2,0.6,2.5,8,5.75,1.33,NA,NA,NA,8.09,5.63,1.36,8,5.75,1.33,0.125,0.17391304347826086,0.7518796992481203,1.0507927427263812,0.11895780672759089,0.16550651370795255,0.7155356795644564
2025,2024-09-29,ipswich,aston villa,2,2,1.2,0.8,4,3.75,1.85,NA,NA,NA,4.34,3.77,1.85,4,3.75,1.85,0.25,0.26666666666666666,0.5405405405405405,1.057207207207207,0.23647209203238181,0.2522368981678739,0.5112910097997444
2025,2024-09-29,man united,tottenham,0,3,1,4.4,2.35,3.75,2.75,NA,NA,NA,2.42,3.9,2.75,2.35,3.75,2.75,0.425531914893617,0.26666666666666666,0.36363636363636365,1.0558349451966473,0.40302882266731804,0.2525647288715193,0.3444064484611627
2025,2024-09-30,bournemouth,southampton,3,1,1.3,0.6,1.65,4.1,5,NA,NA,NA,1.65,4.37,5.01,1.65,4.1,5,0.6060606060606061,0.24390243902439027,0.2,1.0499630450849964,0.5772208925805997,0.23229621286780233,0.19048289455159792
2025,2024-10-05,crystal palace,liverpool,0,1,0.6,1.4,6,4.5,1.5,NA,NA,NA,6.38,4.71,1.5,6,4.5,1.5,0.16666666666666666,0.2222222222222222,0.6666666666666666,1.0555555555555554,0.15789473684210528,0.2105263157894737,0.6315789473684211
2025,2024-10-05,man city,fulham,3,2,1.6,2.6,1.25,7,9.5,NA,NA,NA,1.23,7.15,10.66,1.25,7,9.5,0.8,0.14285714285714285,0.10526315789473684,1.0481203007518798,0.763271162123386,0.13629842180774748,0.10043041606886656
2025,2024-10-05,brentford,wolves,5,3,4.2,1,2.05,3.6,3.4,NA,NA,NA,2.14,3.62,3.44,2.05,3.6,3.4,0.48780487804878053,0.2777777777777778,0.29411764705882354,1.059700302885382,0.4603234298608499,0.26212861978187285,0.27754795035727714
2025,2024-10-05,west ham,ipswich,4,1,3.6,0.6,1.8,3.8,4.33,NA,NA,NA,1.81,4.02,4.29,1.8,3.8,4.33,0.5555555555555556,0.2631578947368421,0.23094688221709006,1.0496603325094878,0.5292717447246527,0.2507076685537828,0.22002058672156458
2025,2024-10-05,arsenal,southampton,3,1,2.8,0.6,1.14,9,17,NA,NA,NA,1.13,9.46,19.13,1.14,9,17,0.8771929824561404,0.1111111111111111,0.058823529411764705,1.0471276229790163,0.8377135348226018,0.10611038107752954,0.05617608409986859
2025,2024-10-05,leicester,bournemouth,1,0,0.8,2.1,3.1,3.75,2.15,NA,NA,NA,3.35,3.63,2.17,3.1,3.75,2.15,0.3225806451612903,0.26666666666666666,0.46511627906976744,1.0543635908977245,0.3059482022578503,0.25291718053315626,0.44113461720899344
2025,2024-10-05,everton,newcastle,0,0,0.7,2.1,3.2,3.6,2.2,NA,NA,NA,3.18,3.59,2.27,3.2,3.6,2.2,0.3125,0.2777777777777778,0.45454545454545453,1.0448232323232323,0.2990936555891239,0.26586102719033233,0.4350453172205438
2025,2024-10-06,aston villa,man united,0,0,0.5,0.6,2.2,3.75,3,NA,NA,NA,2.22,3.87,3.09,2.2,3.75,3,0.45454545454545453,0.26666666666666666,0.3333333333333333,1.0545454545454545,0.4310344827586207,0.25287356321839083,0.3160919540229885
2025,2024-10-06,chelsea,nottm forest,1,1,2.3,0.9,1.48,4.5,6.5,NA,NA,NA,1.5,4.81,6.2,1.48,4.5,6.5,0.6756756756756757,0.2222222222222222,0.15384615384615385,1.0517440517440517,0.6424335602899187,0.21128925982868438,0.14627717988139688
2025,2024-10-06,brighton,tottenham,3,2,1.8,1.3,2.9,4,2.2,NA,NA,NA,2.95,3.99,2.25,2.9,4,2.2,0.3448275862068966,0.25,0.45454545454545453,1.0493730407523512,0.3286034353995519,0.23823749066467512,0.4331590739357729
2025,2024-10-19,tottenham,west ham,4,1,1.9,0.8,1.5,5,5.25,NA,NA,NA,1.5,5.01,5.88,1.5,5,5.25,0.6666666666666666,0.2,0.19047619047619047,1.0571428571428572,0.6306306306306306,0.1891891891891892,0.18018018018018017
2025,2024-10-19,southampton,leicester,2,3,2.1,3.1,2.3,3.5,3,NA,NA,NA,2.34,3.53,3.09,2.3,3.5,3,0.4347826086956522,0.2857142857142857,0.3333333333333333,1.0538302277432712,0.41257367387033406,0.27111984282907664,0.3163064833005894
