date,season_end_year,home_team,away_team,b365h,b365d,b365a,bbavh,bbavd,bbava,psh,psd,psa,o_h,o_d,o_a,imp_h_raw,imp_d_raw,imp_a_raw,overround,p_home,p_draw,p_away
2023-12-30,2024,Crystal Palace,Brentford,2.2,3.3,3.4,NA,NA,NA,2.22,3.3,3.58,2.2,3.3,3.4,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525
2023-12-30,2024,Man City,Sheffield United,1.08,11,29,NA,NA,NA,1.07,14.55,28.9,1.08,11,29,0.9259259259259258,0.09090909090909091,0.034482758620689655,1.0513177754557064,0.8807288790723358,0.08647156267255661,0.03279955825510768
2023-12-30,2024,Wolves,Everton,2.63,3.3,2.7,NA,NA,NA,2.67,3.41,2.74,2.63,3.3,2.7,0.3802281368821293,0.30303030303030304,0.37037037037037035,1.0536288102828029,0.3608748481166464,0.28760631834750905,0.3515188335358444
2023-12-30,2024,Nott'm Forest,Man United,3.2,3.6,2.15,NA,NA,NA,3.33,3.72,2.15,3.2,3.6,2.15,0.3125,0.2777777777777778,0.46511627906976744,1.0553940568475453,0.29609793420045905,0.2631981637337414,0.4407039020657995
2023-12-31,2024,Fulham,Arsenal,5.25,4.5,1.55,NA,NA,NA,5.94,4.29,1.57,5.25,4.5,1.55,0.19047619047619047,0.2222222222222222,0.6451612903225806,1.0578597030209933,0.18005808325266215,0.21006776379477252,0.6098741529525653
2023-12-31,2024,Tottenham,Bournemouth,1.75,4.2,4,NA,NA,NA,1.77,4.42,4.08,1.75,4.2,4,0.5714285714285714,0.23809523809523808,0.25,1.0595238095238095,0.5393258426966292,0.2247191011235955,0.23595505617977527
2024-01-01,2024,Liverpool,Newcastle,1.45,4.5,7,NA,NA,NA,1.45,4.96,6.69,1.45,4.5,7,0.6896551724137931,0.2222222222222222,0.14285714285714285,1.0547345374931583,0.6538661131292164,0.21069019200830302,0.13544369486248053
2024-01-02,2024,West Ham,Brighton,2.45,3.75,2.75,NA,NA,NA,2.52,3.68,2.74,2.45,3.75,2.75,0.4081632653061224,0.26666666666666666,0.36363636363636365,1.0384662956091528,0.3930443068127679,0.2567889471176751,0.35016674606955694
2024-01-12,2024,Burnley,Luton,2,3.6,3.6,NA,NA,NA,2.06,3.58,3.8,2,3.6,3.6,0.5,0.2777777777777778,0.2777777777777778,1.0555555555555556,0.47368421052631576,0.2631578947368421,0.2631578947368421
2024-01-13,2024,Chelsea,Fulham,1.6,4.2,5.25,NA,NA,NA,1.65,4.22,5.13,1.6,4.2,5.25,0.625,0.23809523809523808,0.19047619047619047,1.0535714285714286,0.5932203389830508,0.22598870056497172,0.18079096045197737
2024-01-13,2024,Newcastle,Man City,5.5,4.33,1.55,NA,NA,NA,5.63,4.53,1.56,5.5,4.33,1.55,0.18181818181818182,0.23094688221709006,0.6451612903225806,1.0579263543578525,0.17186279656351228,0.2183014736949925,0.6098357297414951
2024-01-14,2024,Everton,Aston Villa,2.8,3.5,2.45,NA,NA,NA,2.81,3.62,2.49,2.8,3.5,2.45,0.35714285714285715,0.2857142857142857,0.4081632653061224,1.0510204081632653,0.33980582524271846,0.27184466019417475,0.3883495145631068
2024-01-14,2024,Man United,Tottenham,2.2,3.75,3,NA,NA,NA,2.22,3.97,3.01,2.2,3.75,3,0.45454545454545453,0.26666666666666666,0.3333333333333333,1.0545454545454545,0.4310344827586207,0.25287356321839083,0.3160919540229885
2024-01-20,2024,Arsenal,Crystal Palace,1.3,5.75,9,NA,NA,NA,1.29,5.85,10.86,1.3,5.75,9,0.7692307692307692,0.17391304347826086,0.1111111111111111,1.054254923820141,0.7296439901304195,0.16496298907296442,0.10539302079661615
2024-01-20,2024,Brentford,Nott'm Forest,1.91,3.6,4,NA,NA,NA,1.85,3.83,4.29,1.91,3.6,4,0.5235602094240838,0.2777777777777778,0.25,1.0513379872018616,0.49799419006778256,0.2642135841748513,0.23779222575736617
2024-01-21,2024,Sheffield United,West Ham,3.4,3.3,2.2,NA,NA,NA,3.45,3.47,2.2,3.4,3.3,2.2,0.29411764705882354,0.30303030303030304,0.45454545454545453,1.0516934046345812,0.2796610169491525,0.288135593220339,0.43220338983050843
2024-01-21,2024,Bournemouth,Liverpool,4.2,4.5,1.7,NA,NA,NA,4.41,4.36,1.72,4.2,4.5,1.7,0.23809523809523808,0.2222222222222222,0.5882352941176471,1.0485527544351074,0.22707034728406053,0.21193232413178983,0.5609973285841496
2024-01-22,2024,Brighton,Wolves,1.65,4.33,5,NA,NA,NA,1.66,4.28,5.01,1.65,4.33,5,0.6060606060606061,0.23094688221709006,0.2,1.037007488277696,0.5844322369042638,0.22270512491732916,0.19286263817840707
2024-01-30,2024,Nott'm Forest,Arsenal,7.5,5,1.4,NA,NA,NA,7.77,5.14,1.4,7.5,5,1.4,0.13333333333333333,0.2,0.7142857142857143,1.0476190476190477,0.12727272727272726,0.19090909090909092,0.6818181818181818
2024-01-30,2024,Fulham,Everton,2.45,3.2,3,NA,NA,NA,2.46,3.32,3.08,2.45,3.2,3,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252
2024-01-30,2024,Luton,Brighton,4.2,4.2,1.75,NA,NA,NA,4.43,4.06,1.78,4.2,4.2,1.75,0.23809523809523808,0.23809523809523808,0.5714285714285714,1.0476190476190474,0.2272727272727273,0.2272727272727273,0.5454545454545455
2024-01-30,2024,Crystal Palace,Sheffield United,1.62,3.6,6.5,NA,NA,NA,1.64,3.93,5.81,1.62,3.6,6.5,0.6172839506172839,0.2777777777777778,0.15384615384615385,1.0489078822412155,0.5885015844273427,0.26482571299230423,0.14667270258035311
2024-01-30,2024,Aston Villa,Newcastle,1.85,4,3.8,NA,NA,NA,1.85,4.05,4.02,1.85,4,3.8,0.5405405405405405,0.25,0.2631578947368421,1.0536984352773826,0.5129935875801552,0.2372595342558218,0.24974687816402294
2024-01-31,2024,Man City,Burnley,1.08,12,21,NA,NA,NA,1.11,12.41,18.6,1.08,12,21,0.9259259259259258,0.08333333333333333,0.047619047619047616,1.0568783068783068,0.8760951188986232,0.0788485607008761,0.04505632040050063
2024-01-31,2024,Tottenham,Brentford,1.67,4.2,4.75,NA,NA,NA,1.69,4.32,4.7,1.67,4.2,4.75,0.5988023952095809,0.23809523809523808,0.21052631578947367,1.0474239490942927,0.5716905706876048,0.2273150602495952,0.20099436906279997
2024-01-31,2024,Liverpool,Chelsea,1.57,4.33,5.25,NA,NA,NA,1.58,4.64,5.29,1.57,4.33,5.25,0.6369426751592356,0.23094688221709006,0.19047619047619047,1.0583657478525161,0.6018171661844011,0.2182108431661685,0.17997199064943042
2024-02-01,2024,West Ham,Bournemouth,2.4,3.75,2.75,NA,NA,NA,2.45,3.71,2.8,2.4,3.75,2.75,0.4166666666666667,0.26666666666666666,0.36363636363636365,1.0469696969696969,0.39797395079594794,0.2547033285094067,0.3473227206946455
2024-02-01,2024,Wolves,Man United,2.63,3.6,2.55,NA,NA,NA,2.7,3.51,2.64,2.63,3.6,2.55,0.3802281368821293,0.2777777777777778,0.3921568627450981,1.050162777405005,0.36206590546056916,0.26450925871147135,0.3734248358279596
2024-02-03,2024,Everton,Tottenham,3,3.6,2.25,NA,NA,NA,2.97,3.71,2.34,3,3.6,2.25,0.3333333333333333,0.2777777777777778,0.4444444444444444,1.0555555555555556,0.3157894736842105,0.2631578947368421,0.42105263157894735
2024-02-03,2024,Brighton,Crystal Palace,1.7,4,4.75,NA,NA,NA,1.71,4.04,4.85,1.7,4,4.75,0.5882352941176471,0.25,0.21052631578947367,1.0487616099071206,0.5608856088560886,0.23837638376383766,0.2007380073800738
2024-02-03,2024,Burnley,Fulham,2.9,3.4,2.38,NA,NA,NA,2.98,3.5,2.43,2.9,3.4,2.38,0.3448275862068966,0.29411764705882354,0.42016806722689076,1.059113300492611,0.3255813953488372,0.27770177838577287,0.39671682626538984
2024-02-03,2024,Newcastle,Luton,1.44,4.75,6.5,NA,NA,NA,1.42,5.07,7.23,1.44,4.75,6.5,0.6944444444444444,0.21052631578947367,0.15384615384615385,1.0588169140800718,0.6558682952734998,0.19883165161975572,0.14530005310674457
2024-02-03,2024,Sheffield United,Aston Villa,5.25,4.2,1.62,NA,NA,NA,5.02,4.36,1.65,5.25,4.2,1.62,0.19047619047619047,0.23809523809523808,0.6172839506172839,1.0458553791887124,0.1821247892074199,0.22765598650927488,0.5902192242833053
2024-02-04,2024,Bournemouth,Nott'm Forest,1.7,4.2,4.5,NA,NA,NA,1.71,4.2,4.68,1.7,4.2,4.5,0.5882352941176471,0.23809523809523808,0.2222222222222222,1.0485527544351072,0.5609973285841497,0.2270703472840606,0.21193232413178986
2024-02-04,2024,Chelsea,Wolves,1.62,4,5.5,NA,NA,NA,1.63,4.29,5.27,1.62,4,5.5,0.6172839506172839,0.25,0.18181818181818182,1.0491021324354657,0.5883926183471516,0.23829901043059643,0.17330837122225196
2024-02-04,2024,Man United,West Ham,1.62,4.2,5,NA,NA,NA,1.65,4.31,5.05,1.62,4.2,5,0.6172839506172839,0.23809523809523808,0.2,1.055379188712522,0.5848930481283423,0.22560160427807488,0.18950534759358292
2024-02-04,2024,Arsenal,Liverpool,2.2,3.6,3.1,NA,NA,NA,2.24,3.72,3.15,2.2,3.6,3.1,0.45454545454545453,0.2777777777777778,0.3225806451612903,1.0549038774845225,0.4308880308880309,0.2633204633204634,0.3057915057915058
2024-02-05,2024,Brentford,Man City,7,4.75,1.4,NA,NA,NA,7.44,5.09,1.41,7,4.75,1.4,0.14285714285714285,0.21052631578947367,0.7142857142857143,1.0676691729323309,0.13380281690140844,0.19718309859154928,0.6690140845070423
2024-02-10,2024,Man City,Everton,1.18,8,13,NA,NA,NA,1.19,7.68,13.24,1.18,8,13,0.8474576271186441,0.125,0.07692307692307693,1.0493807040417211,0.8075788165864264,0.11911787544649789,0.07330330796707563
2024-02-10,2024,Fulham,Bournemouth,2.38,3.5,2.8,NA,NA,NA,2.46,3.6,2.87,2.38,3.5,2.8,0.42016806722689076,0.2857142857142857,0.35714285714285715,1.0630252100840336,0.3952569169960474,0.26877470355731226,0.3359683794466403
2024-02-10,2024,Liverpool,Burnley,1.17,8,17,NA,NA,NA,1.16,8.71,15.08,1.17,8,17,0.8547008547008548,0.125,0.058823529411764705,1.0385243841126195,0.8229954614220878,0.12036308623298032,0.05664145234493192
2024-02-10,2024,Luton,Sheffield United,1.75,3.75,4.75,NA,NA,NA,1.79,3.85,4.6,1.75,3.75,4.75,0.5714285714285714,0.26666666666666666,0.21052631578947367,1.0486215538847117,0.5449330783938815,0.25430210325047803,0.20076481835564056
2024-02-10,2024,Tottenham,Brighton,1.8,4.2,3.8,NA,NA,NA,1.81,4.35,3.92,1.8,4.2,3.8,0.5555555555555556,0.23809523809523808,0.2631578947368421,1.0568086883876358,0.5256916996047432,0.225296442687747,0.24901185770750986
2024-02-10,2024,Wolves,Brentford,2.1,3.6,3.4,NA,NA,NA,2.14,3.65,3.42,2.1,3.6,3.4,0.47619047619047616,0.2777777777777778,0.29411764705882354,1.0480859010270775,0.45434298440979953,0.2650334075723831,0.2806236080178174
2024-02-10,2024,Nott'm Forest,Newcastle,3.3,3.75,2.05,NA,NA,NA,3.29,3.81,2.14,3.3,3.75,2.05,0.30303030303030304,0.26666666666666666,0.48780487804878053,1.0575018477457503,0.28655297735532564,0.2521666200726866,0.4612804025719877
2024-02-11,2024,West Ham,Arsenal,6,4.33,1.53,NA,NA,NA,5.95,4.4,1.56,6,4.33,1.53,0.16666666666666666,0.23094688221709006,0.6535947712418301,1.0512083201255868,0.15854770503220061,0.21969658895916944,0.6217557060086298
2024-02-11,2024,Aston Villa,Man United,2.15,3.75,3.1,NA,NA,NA,2.16,3.91,3.18,2.15,3.75,3.1,0.46511627906976744,0.26666666666666666,0.3225806451612903,1.0543635908977245,0.44113461720899344,0.25291718053315626,0.3059482022578503
2024-02-12,2024,Crystal Palace,Chelsea,4.2,3.8,1.85,NA,NA,NA,4.25,3.86,1.85,4.2,3.8,1.85,0.23809523809523808,0.2631578947368421,0.5405405405405405,1.0417936733726205,0.2285435630689207,0.2526007802340703,0.5188556566970092
2024-02-17,2024,Brentford,Liverpool,5.5,4.33,1.57,NA,NA,NA,5.27,4.59,1.59,5.5,4.33,1.57,0.18181818181818182,0.23094688221709006,0.6369426751592356,1.0497077391945075,0.17320838460970087,0.2200106501970796,0.6067809651932196
2024-02-17,2024,Burnley,Arsenal,10,5.75,1.29,NA,NA,NA,9.78,5.73,1.31,10,5.75,1.29,0.1,0.17391304347826086,0.7751937984496123,1.0491068419278733,0.09531917627782954,0.1657724804831818,0.7389083432389886
2024-02-17,2024,Fulham,Aston Villa,2.9,3.75,2.2,NA,NA,NA,2.97,3.76,2.32,2.9,3.75,2.2,0.3448275862068966,0.26666666666666666,0.45454545454545453,1.0660397074190178,0.32346598706136054,0.2501470299941188,0.42638698294452065
2024-02-17,2024,Newcastle,Bournemouth,1.83,4.2,3.75,NA,NA,NA,1.87,4.15,3.84,1.83,4.2,3.75,0.5464480874316939,0.23809523809523808,0.26666666666666666,1.0512099921935987,0.5198277142432793,0.2264963612060003,0.25367592455072036
2024-02-17,2024,Nott'm Forest,West Ham,2.38,3.5,2.9,NA,NA,NA,2.47,3.5,2.92,2.38,3.5,2.9,0.42016806722689076,0.2857142857142857,0.3448275862068966,1.050709939148073,0.39988968560397137,0.2719249862107005,0.3281853281853282
2024-02-17,2024,Tottenham,Wolves,1.53,4.75,5.25,NA,NA,NA,1.55,4.87,5.36,1.53,4.75,5.25,0.6535947712418301,0.21052631578947367,0.19047619047619047,1.054597277507494,0.619757688723206,0.1996272134203169,0.18061509785647717
2024-02-17,2024,Man City,Chelsea,1.33,5.5,8,NA,NA,NA,1.34,5.71,8.37,1.33,5.5,8,0.7518796992481203,0.18181818181818182,0.125,1.0586978810663021,0.7101928819304333,0.17173755144863206,0.11806956662093454
2024-02-18,2024,Sheffield United,Brighton,5,4.2,1.62,NA,NA,NA,4.99,4.4,1.64,5,4.2,1.62,0.2,0.23809523809523808,0.6172839506172839,1.055379188712522,0.18950534759358292,0.22560160427807488,0.5848930481283423
2024-02-18,2024,Luton,Man United,4,4,1.8,NA,NA,NA,4.17,4.13,1.81,4,4,1.8,0.25,0.25,0.5555555555555556,1.0555555555555556,0.23684210526315788,0.23684210526315788,0.5263157894736842
2024-02-19,2024,Everton,Crystal Palace,1.7,3.6,5.25,NA,NA,NA,1.72,3.79,5.26,1.7,3.6,5.25,0.5882352941176471,0.2777777777777778,0.19047619047619047,1.0564892623716153,0.556783031374282,0.2629253203711887,0.18029164825452937
2024-02-20,2024,Man City,Brentford,1.18,8,13,NA,NA,NA,1.17,8.67,15.04,1.18,8,13,0.8474576271186441,0.125,0.07692307692307693,1.0493807040417211,0.8075788165864264,0.11911787544649789,0.07330330796707563
2024-02-21,2024,Liverpool,Luton,1.2,7,13,NA,NA,NA,1.19,7.94,12.93,1.2,7,13,0.8333333333333334,0.14285714285714285,0.07692307692307693,1.0531135531135531,0.7913043478260869,0.13565217391304346,0.07304347826086957
2024-02-24,2024,Aston Villa,Nott'm Forest,1.53,4.5,5.75,NA,NA,NA,1.57,4.52,5.55,1.53,4.5,5.75,0.6535947712418301,0.2222222222222222,0.17391304347826086,1.049730036942313,0.6226312939902545,0.21169463995668653,0.16567406605305904
2024-02-24,2024,Brighton,Everton,1.83,3.8,4.2,NA,NA,NA,1.82,4.04,4.2,1.83,3.8,4.2,0.5464480874316939,0.2631578947368421,0.23809523809523808,1.047701220263774,0.5215686274509804,0.2511764705882353,0.22725490196078432
2024-02-24,2024,Crystal Palace,Burnley,1.95,3.5,4,NA,NA,NA,2.03,3.45,3.98,1.95,3.5,4,0.5128205128205129,0.2857142857142857,0.25,1.0485347985347986,0.48908296943231444,0.2724890829694323,0.23842794759825325
2024-02-24,2024,Man United,Fulham,1.57,4.33,5.5,NA,NA,NA,1.61,4.48,5.21,1.57,4.33,5.5,0.6369426751592356,0.23094688221709006,0.18181818181818182,1.0497077391945075,0.6067809651932196,0.2200106501970796,0.17320838460970087
2024-02-24,2024,Bournemouth,Man City,7,5.25,1.4,NA,NA,NA,7.2,5.14,1.42,7,5.25,1.4,0.14285714285714285,0.19047619047619047,0.7142857142857143,1.0476190476190477,0.13636363636363635,0.1818181818181818,0.6818181818181818
2024-02-24,2024,Arsenal,Newcastle,1.36,5.25,8,NA,NA,NA,1.4,5.32,7.33,1.36,5.25,8,0.7352941176470588,0.19047619047619047,0.125,1.0507703081232491,0.6997667444185273,0.18127290903032325,0.11896034655114963
2024-02-25,2024,Wolves,Sheffield United,1.44,4.75,7,NA,NA,NA,1.43,4.66,7,1.44,4.75,7,0.6944444444444444,0.21052631578947367,0.14285714285714285,1.0478279030910609,0.6627466613514053,0.20091688259916285,0.13633645604943193
2024-02-26,2024,West Ham,Brentford,2.5,3.5,2.75,NA,NA,NA,2.57,3.68,2.68,2.5,3.5,2.75,0.4,0.2857142857142857,0.36363636363636365,1.0493506493506493,0.38118811881188125,0.2722772277227723,0.34653465346534656
2024-03-02,2024,Brentford,Chelsea,3.1,3.75,2.15,NA,NA,NA,3.04,3.95,2.21,3.1,3.75,2.15,0.3225806451612903,0.26666666666666666,0.46511627906976744,1.0543635908977245,0.3059482022578503,0.25291718053315626,0.44113461720899344
2024-03-02,2024,Everton,West Ham,2.05,3.6,3.5,NA,NA,NA,2.1,3.57,3.62,2.05,3.6,3.5,0.48780487804878053,0.2777777777777778,0.2857142857142857,1.0512969415408442,0.46400294605045106,0.2642238998342846,0.27177315411526415
2024-03-02,2024,Fulham,Brighton,2.55,3.6,2.63,NA,NA,NA,2.6,3.59,2.7,2.55,3.6,2.63,0.3921568627450981,0.2777777777777778,0.3802281368821293,1.050162777405005,0.3734248358279596,0.26450925871147135,0.36206590546056916
2024-03-02,2024,Newcastle,Wolves,1.91,4,3.6,NA,NA,NA,1.89,4.01,3.89,1.91,4,3.6,0.5235602094240838,0.25,0.2777777777777778,1.0513379872018616,0.49799419006778256,0.23779222575736617,0.2642135841748513
2024-03-02,2024,Nott'm Forest,Liverpool,6,4.33,1.53,NA,NA,NA,5.69,4.73,1.54,6,4.33,1.53,0.16666666666666666,0.23094688221709006,0.6535947712418301,1.0512083201255868,0.15854770503220061,0.21969658895916944,0.6217557060086298
2024-03-02,2024,Tottenham,Crystal Palace,1.5,4.33,6.5,NA,NA,NA,1.52,4.51,6.26,1.5,4.33,6.5,0.6666666666666666,0.23094688221709006,0.15384615384615385,1.0514597027299106,0.6340391980175715,0.2196440639783735,0.14631673800405498
2024-03-02,2024,Luton,Aston Villa,4.33,4.2,1.73,NA,NA,NA,4.34,4.44,1.72,4.33,4.2,1.73,0.23094688221709006,0.23809523809523808,0.5780346820809249,1.047076802393253,0.22056345980469233,0.22739042403674234,0.5520461161585652
2024-03-03,2024,Burnley,Bournemouth,3.75,3.6,1.95,NA,NA,NA,3.79,3.83,1.96,3.75,3.6,1.95,0.26666666666666666,0.2777777777777778,0.5128205128205129,1.0572649572649575,0.2522231204527081,0.26273241713823764,0.48504446240905413
2024-03-03,2024,Man City,Man United,1.25,5.75,11,NA,NA,NA,1.27,6.39,10.06,1.25,5.75,11,0.8,0.17391304347826086,0.09090909090909091,1.0648221343873518,0.7512991833704529,0.1633259094283593,0.08537490720118782
2024-03-04,2024,Sheffield United,Arsenal,17,7,1.18,NA,NA,NA,16.74,8.18,1.16,17,7,1.18,0.058823529411764705,0.14285714285714285,0.8474576271186441,1.0491382993875518,0.05606842248167254,0.13616616888406188,0.8077654086342655
2024-03-09,2024,Man United,Everton,1.83,3.6,4,NA,NA,NA,1.84,3.93,4.2,1.83,3.6,4,0.5464480874316939,0.2777777777777778,0.25,1.0742258652094718,0.5086901229334463,0.2585841458245019,0.2327257312420517
2024-03-09,2024,Bournemouth,Sheffield United,1.33,5.25,8,NA,NA,NA,1.35,5.55,8.52,1.33,5.25,8,0.7518796992481203,0.19047619047619047,0.125,1.0673558897243107,0.7044320516583504,0.17845611975344877,0.11711182858820077
2024-03-09,2024,Crystal Palace,Luton,1.75,3.8,4.2,NA,NA,NA,1.77,3.95,4.58,1.75,3.8,4.2,0.5714285714285714,0.2631578947368421,0.23809523809523808,1.0726817042606516,0.5327102803738317,0.24532710280373832,0.2219626168224299
2024-03-09,2024,Wolves,Fulham,2.5,3.4,2.75,NA,NA,NA,2.52,3.46,2.88,2.5,3.4,2.75,0.4,0.29411764705882354,0.36363636363636365,1.057754010695187,0.37815975733063706,0.27805864509605666,0.3437815975733064
2024-03-09,2024,Arsenal,Brentford,1.22,7,11,NA,NA,NA,1.23,6.96,11.44,1.22,7,11,0.819672131147541,0.14285714285714285,0.09090909090909091,1.0534383649137746,0.7780921584478578,0.13561034761519808,0.08629749393694423
2024-03-10,2024,Aston Villa,Tottenham,2.38,4,2.6,NA,NA,NA,2.47,3.98,2.65,2.38,4,2.6,0.42016806722689076,0.25,0.3846153846153846,1.0547834518422754,0.3983453347632909,0.2370154741841581,0.3646391910525509
2024-03-10,2024,Brighton,Nott'm Forest,1.8,4,4,NA,NA,NA,1.81,4.01,4.26,1.8,4,4,0.5555555555555556,0.25,0.25,1.0555555555555556,0.5263157894736842,0.23684210526315788,0.23684210526315788
2024-03-10,2024,West Ham,Burnley,1.67,4,4.75,NA,NA,NA,1.69,4.06,5.04,1.67,4,4.75,0.5988023952095809,0.25,0.21052631578947367,1.0593287109990546,0.5652658981033842,0.23599851245816286,0.19873558943845293
2024-03-10,2024,Liverpool,Man City,3,3.75,2.2,NA,NA,NA,3.02,3.8,2.28,3,3.75,2.2,0.3333333333333333,0.26666666666666666,0.45454545454545453,1.0545454545454545,0.3160919540229885,0.25287356321839083,0.4310344827586207
2024-03-11,2024,Chelsea,Newcastle,1.91,4,3.6,NA,NA,NA,1.96,4.07,3.59,1.91,4,3.6,0.5235602094240838,0.25,0.2777777777777778,1.0513379872018616,0.49799419006778256,0.23779222575736617,0.2642135841748513
2024-03-13,2024,Bournemouth,Luton,1.5,4.75,5.75,NA,NA,NA,1.51,4.71,6.18,1.5,4.75,5.75,0.6666666666666666,0.21052631578947367,0.17391304347826086,1.0511060259344012,0.6342525399129173,0.20029027576197386,0.16545718432510886
2024-03-16,2024,Burnley,Brentford,3.25,3.6,2.15,NA,NA,NA,3.23,3.72,2.2,3.25,3.6,2.15,0.3076923076923077,0.2777777777777778,0.46511627906976744,1.050586364539853,0.29287673824614513,0.2644026109166588,0.4427206508371961
2024-03-16,2024,Luton,Nott'm Forest,2.8,3.5,2.45,NA,NA,NA,2.83,3.69,2.44,2.8,3.5,2.45,0.35714285714285715,0.2857142857142857,0.4081632653061224,1.0510204081632653,0.33980582524271846,0.27184466019417475,0.3883495145631068
2024-03-16,2024,Fulham,Tottenham,3.5,3.8,1.95,NA,NA,NA,3.42,4.09,2.01,3.5,3.8,1.95,0.2857142857142857,0.2631578947368421,0.5128205128205129,1.0616926932716408,0.2691120392228073,0.24786635191574355,0.483021608861449
2024-03-17,2024,West Ham,Aston Villa,2.63,3.75,2.45,NA,NA,NA,2.66,3.82,2.52,2.63,3.75,2.45,0.3802281368821293,0.26666666666666666,0.4081632653061224,1.0550580688549185,0.3603859807401887,0.25275070115911896,0.38686331810069224
2024-03-30,2024,Newcastle,West Ham,1.83,4.2,3.8,NA,NA,NA,1.81,4.26,4,1.83,4.2,3.8,0.5464480874316939,0.23809523809523808,0.2631578947368421,1.047701220263774,0.5215686274509804,0.22725490196078432,0.2511764705882353
2024-03-30,2024,Bournemouth,Everton,2.2,3.6,3.2,NA,NA,NA,2.24,3.56,3.27,2.2,3.6,3.2,0.45454545454545453,0.2777777777777778,0.3125,1.0448232323232323,0.4350453172205438,0.26586102719033233,0.2990936555891239
2024-03-30,2024,Chelsea,Burnley,1.29,6,9.5,NA,NA,NA,1.3,6.12,9.34,1.29,6,9.5,0.7751937984496123,0.16666666666666666,0.10526315789473684,1.0471236230110157,0.7403078121955972,0.1591661796220534,0.10052600818234952
2024-03-30,2024,Nott'm Forest,Crystal Palace,2.2,3.3,3.4,NA,NA,NA,2.29,3.38,3.34,2.2,3.3,3.4,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525
2024-03-30,2024,Sheffield United,Fulham,4.5,4,1.73,NA,NA,NA,4.89,3.95,1.73,4.5,4,1.73,0.2222222222222222,0.25,0.5780346820809249,1.050256904303147,0.21158844213423023,0.238036997401009,0.5503745604647607
2024-03-30,2024,Tottenham,Luton,1.2,8,11,NA,NA,NA,1.21,7.6,11.57,1.2,8,11,0.8333333333333334,0.125,0.09090909090909091,1.0492424242424243,0.7942238267148014,0.1191335740072202,0.08664259927797834
2024-03-30,2024,Aston Villa,Wolves,1.6,4.33,5,NA,NA,NA,1.64,4.46,4.9,1.6,4.33,5,0.625,0.23094688221709006,0.2,1.05594688221709,0.5918858330143802,0.2187107004210181,0.1894034665646017
2024-03-30,2024,Brentford,Man United,3,3.8,2.2,NA,NA,NA,3.09,3.86,2.22,3,3.8,2.2,0.3333333333333333,0.2631578947368421,0.45454545454545453,1.0510366826156299,0.31714719271623676,0.2503793626707132,0.4324734446130501
2024-03-31,2024,Liverpool,Brighton,1.36,5.5,7.5,NA,NA,NA,1.37,5.71,7.57,1.36,5.5,7.5,0.7352941176470588,0.18181818181818182,0.13333333333333333,1.0504456327985738,0.6999830307144069,0.17308671304938064,0.12693025623621246
2024-03-31,2024,Man City,Arsenal,1.91,3.8,3.8,NA,NA,NA,1.92,3.86,3.94,1.91,3.8,3.8,0.5235602094240838,0.2631578947368421,0.2631578947368421,1.049875998897768,0.49868766404199477,0.25065616797900264,0.25065616797900264
2024-04-02,2024,Newcastle,Everton,2,3.75,3.5,NA,NA,NA,2.03,3.86,3.62,2,3.75,3.5,0.5,0.26666666666666666,0.2857142857142857,1.0523809523809522,0.4751131221719458,0.2533936651583711,0.2714932126696833
2024-04-02,2024,Nott'm Forest,Fulham,2.7,3.4,2.63,NA,NA,NA,2.78,3.51,2.61,2.7,3.4,2.63,0.37037037037037035,0.29411764705882354,0.3802281368821293,1.044716154311323,0.35451770209729216,0.28152876343020267,0.36395353447250534
2024-04-02,2024,Bournemouth,Crystal Palace,1.95,3.8,3.6,NA,NA,NA,2.02,3.8,3.69,1.95,3.8,3.6,0.5128205128205129,0.2631578947368421,0.2777777777777778,1.053756185335133,0.4866595517609391,0.2497331910352187,0.263607257203842
2024-04-02,2024,Burnley,Wolves,2.45,3.6,2.75,NA,NA,NA,2.55,3.54,2.83,2.45,3.6,2.75,0.4081632653061224,0.2777777777777778,0.36363636363636365,1.049577406720264,0.3888834331729352,0.26465678090935874,0.346459785917706
2024-04-02,2024,West Ham,Tottenham,3.3,4.2,1.95,NA,NA,NA,3.38,4.24,2.01,3.3,4.2,1.95,0.30303030303030304,0.23809523809523808,0.5128205128205129,1.0539460539460541,0.287519747235387,0.22590837282780407,0.48657187993680884
2024-04-03,2024,Arsenal,Luton,1.1,10,19,NA,NA,NA,1.11,11.82,20.95,1.1,10,19,0.9090909090909091,0.1,0.05263157894736842,1.0617224880382774,0.8562415502478594,0.09418657052726455,0.049571879224876075
2024-04-03,2024,Brentford,Brighton,2.38,3.8,2.75,NA,NA,NA,2.38,3.79,2.86,2.38,3.8,2.75,0.42016806722689076,0.2631578947368421,0.36363636363636365,1.0469623256000964,0.40132109528015675,0.251353738622835,0.34732516609700836
2024-04-03,2024,Man City,Aston Villa,1.3,6,8,NA,NA,NA,1.3,6.32,8.88,1.3,6,8,0.7692307692307692,0.16666666666666666,0.125,1.0608974358974357,0.7250755287009064,0.1570996978851964,0.1178247734138973
